url,redirect_count,roi_discrepancy,iframe_ratio,domain_age_days,ssl_active,label
http://safe-site-197.com,0,0.049963446606538876,0.17962854071947984,3546,1,0
http://safe-site-297.com,0,0.026327582598794665,0.021914269979640078,6326,1,0
http://phish-site-338.tk,6,0.5559169848809807,0.7221478803491945,4,0,1
http://phish-site-198.tk,7,0.9872934699961657,0.9758075426046411,28,1,1
http://phish-site-390.tk,4,0.5110492375002771,0.6441538144034544,9,0,1
http://safe-site-249.com,0,0.012881867954912652,0.07210498861449237,2205,1,0
http://phish-site-142.tk,2,0.5650885615176056,0.47040804434028377,10,0,1
http://safe-site-0.com,1,0.0789149447489576,0.0677813170362637,4335,1,0
http://safe-site-5.com,0,0.07919423639617966,0.058761945370400116,2649,1,0
http://safe-site-91.com,0,0.005275347678890741,0.1825688623371947,2072,1,0
http://phish-site-20.tk,7,0.9508494448412808,0.4080629569318206,24,0,1
http://safe-site-354.com,0,0.047202739587741696,0.15179801163525256,1067,1,0
http://safe-site-160.com,0,0.040362879445385205,0.11898995834371205,5218,1,0
http://phish-site-356.tk,4,0.7611479367095313,0.5760886898996268,8,0,1
http://phish-site-268.tk,3,0.8361558513369833,0.8599015768181513,11,0,1
http://phish-site-141.tk,6,0.8292936822231912,0.4561370487237947,3,0,1
http://safe-site-486.com,0,0.06023809869926238,0.04739659807910723,1163,1,0
http://phish-site-221.tk,3,0.9719609329996379,0.5961517052362562,8,0,1
http://phish-site-498.tk,4,0.5440619196427404,0.9669163036473063,15,0,1
http://phish-site-76.tk,3,0.5764424499577393,0.7858715218371746,17,0,1
http://phish-site-213.tk,4,0.6186706557237802,0.714259150909317,6,0,1
http://safe-site-265.com,0,0.0465511318179542,0.13608947108375988,5366,1,0
http://safe-site-194.com,0,0.04997828918148171,0.10383895493143713,2417,1,0
http://phish-site-344.tk,6,0.7910782800625916,0.8169057185548264,10,0,1
http://phish-site-107.tk,6,0.7364152963698896,0.6964054203129666,21,0,1
http://phish-site-269.tk,3,0.699246470918474,0.706879677579626,13,0,1
http://phish-site-187.tk,5,0.9411945369283163,0.8266070113691617,3,0,1
http://phish-site-157.tk,6,0.6641940419326373,0.8534732618942993,14,0,1
http://phish-site-150.tk,4,0.7802569281823681,0.40816087857246103,3,0,1
http://phish-site-223.tk,8,0.9718130304932422,0.6612169918460629,26,0,1
http://safe-site-491.com,0,0.04458741929167697,0.17651705865861056,2099,1,0
http://safe-site-48.com,0,0.07023108146148385,0.1632992001355391,3280,1,0
http://phish-site-302.tk,8,0.9403833418436999,0.4316261646713168,25,0,1
http://safe-site-73.com,0,0.003919681052232338,0.06783678133073881,4821,1,0
http://phish-site-417.tk,2,0.9972195010186928,0.5092501157388902,2,1,1
http://phish-site-370.tk,3,0.7615553883535519,0.6293257531065335,24,0,1
http://phish-site-328.tk,4,0.6845985619029753,0.9496610214538299,11,0,1
http://phish-site-61.tk,2,0.8810985230237333,0.8750493295133888,5,0,1
http://phish-site-231.tk,3,0.7251042900513966,0.6352141735302202,28,0,1
http://phish-site-476.tk,8,0.7235577160547881,0.4447562899527548,10,0,1
http://safe-site-357.com,0,0.06850223117988484,0.07964264211512558,1348,1,0
http://phish-site-56.tk,8,0.9153702961763621,0.9650637908368842,29,1,1
http://safe-site-322.com,0,0.04954333580075489,0.07416421231538,1823,1,0
http://safe-site-363.com,0,0.03615299393638887,0.008076569380110366,2068,1,0
http://safe-site-109.com,0,0.08146771147451427,0.19822098798975862,1596,1,0
http://safe-site-471.com,0,0.034446238230736906,0.04639170388081448,4286,1,0
http://safe-site-46.com,0,0.010903394184933024,0.1240671861748896,3772,1,0
http://safe-site-274.com,0,0.09100964546071647,0.13616219057799112,4862,1,0
http://phish-site-225.tk,4,0.8426266733646416,0.9427718634039783,2,0,1
http://safe-site-227.com,0,0.02501800129614633,0.11246366190952183,1795,1,0
http://safe-site-384.com,0,0.07711616432564015,0.0883517645404438,5303,1,0
http://phish-site-262.tk,9,0.6256512480358895,0.7413968585754404,28,0,1
http://phish-site-494.tk,7,0.8162551264689146,0.9513461593125309,28,1,1
http://safe-site-336.com,0,0.03864201758624572,0.1933173407339729,1677,1,0
http://phish-site-23.tk,3,0.5681733993788449,0.8295814982259433,23,1,1
http://safe-site-247.com,0,0.0988995965012871,0.023788565664527653,1398,1,0
http://safe-site-487.com,0,0.03769725206968314,0.13574866605081823,5260,1,0
http://phish-site-140.tk,2,0.8322434466849121,0.5191624589126745,4,0,1
http://phish-site-270.tk,2,0.8405631093836067,0.9141992572470122,17,0,1
http://safe-site-231.com,0,0.0026455935873462844,0.13031092507798656,4794,1,0
http://safe-site-171.com,0,0.0001388346242811367,0.028369555329124954,4275,1,0
http://phish-site-493.tk,7,0.8717302233854722,0.9239095220170003,11,0,1
http://safe-site-114.com,0,0.025907009596997356,0.10046916815235563,3307,1,0
http://safe-site-178.com,0,0.023033758071267632,0.04346764261695,5944,1,0
http://safe-site-342.com,0,0.09379189056920957,0.0832691576627572,5426,1,0
http://safe-site-339.com,0,0.05557427559388603,0.12413922756219374,1478,1,0
http://safe-site-359.com,0,0.086770640451655,0.08434948911104367,1366,1,0
http://phish-site-433.tk,2,0.9739389076070192,0.8339477863262372,2,0,1
http://safe-site-468.com,0,0.07218944987945192,0.18263459388883527,1895,1,0
http://safe-site-258.com,1,0.04549985061765354,0.13255861962304477,2638,1,0
http://safe-site-371.com,0,0.003326166332985947,0.14011996254950349,3190,1,0
http://safe-site-32.com,0,0.07435115931641632,0.01766213050488692,6112,1,0
http://safe-site-270.com,0,0.05439695352161179,0.01355064539223676,2007,1,0
http://safe-site-330.com,0,0.09827256361138026,0.19551421385582024,2753,1,0
http://phish-site-260.tk,2,0.5449320118234973,0.6026386985200465,4,1,1
http://safe-site-42.com,0,0.053820229355883355,0.023649286964412066,6960,1,0
http://safe-site-377.com,0,0.07524335126066348,0.044175729824561354,5832,1,0
http://phish-site-75.tk,4,0.8828035591497967,0.46052455424252103,19,0,1
http://phish-site-340.tk,4,0.8323519256947094,0.5708860011841401,26,0,1
http://safe-site-140.com,0,0.016818579322869644,0.17918609599410806,4866,1,0
http://safe-site-421.com,1,0.0778753138476169,0.14028835922826463,1365,1,0
http://phish-site-434.tk,3,0.6017004231851633,0.5487601012151893,29,0,1
http://phish-site-91.tk,6,0.5708846189825475,0.6023643316578872,9,0,1
http://safe-site-256.com,0,0.04770496421190043,0.09668877348154233,5899,1,0
http://phish-site-393.tk,4,0.6969610463204639,0.7955861482831509,13,0,1
http://phish-site-398.tk,2,0.6381641230966275,0.9135998388706957,20,0,1
http://safe-site-86.com,0,0.04966564261869286,0.184048334698341,2697,1,0
http://phish-site-5.tk,2,0.5915200511692194,0.8115792241530975,7,0,1
http://phish-site-169.tk,8,0.6443276223182575,0.5283370245776198,18,0,1
http://phish-site-130.tk,5,0.7833089667343638,0.5512512619576295,8,0,1
http://safe-site-177.com,0,0.05915130868097003,0.13699942399850898,1393,1,0
http://phish-site-361.tk,7,0.7510298778129225,0.47475596892316574,15,0,1
http://phish-site-402.tk,7,0.5872639504704389,0.4728750834929308,17,0,1
http://safe-site-183.com,0,0.017339477369616253,0.01981757819391741,3951,1,0
http://safe-site-4.com,0,0.09290740986524836,0.19241211644485784,2424,1,0
http://phish-site-16.tk,3,0.5653044862332541,0.9296497919385265,8,0,1
http://phish-site-352.tk,2,0.7175891965781298,0.9758236292834267,13,0,1
http://phish-site-3.tk,7,0.8061424926832961,0.6480412414194645,17,0,1
http://phish-site-204.tk,4,0.9685512074878037,0.8965876389168994,10,0,1
http://safe-site-236.com,0,0.021708247909415092,0.098300062543567,1315,1,0
http://phish-site-480.tk,9,0.7364362880501767,0.5531782735849726,11,1,1
http://safe-site-179.com,0,0.07204230730049271,0.13006748763387818,6379,1,0
http://safe-site-489.com,0,0.04892876820222619,0.026591338764240892,5549,1,0
http://safe-site-338.com,0,0.06997862752063835,0.06598347598393486,3075,1,0
http://safe-site-434.com,0,0.08530434093896971,0.03582041512702392,3318,1,0
http://phish-site-396.tk,4,0.9237413117715716,0.7995190867483934,11,0,1
http://safe-site-97.com,0,0.004472940047512264,0.015376140078284828,5610,1,0
http://phish-site-283.tk,3,0.8434662605190821,0.8145984074378503,17,0,1
http://safe-site-445.com,0,0.03960457212691357,0.18754833657445627,3001,1,0
http://phish-site-106.tk,4,0.6306734770106659,0.6957130359881161,20,0,1
http://safe-site-317.com,0,0.07460366678503573,0.07861738041088573,3871,1,0
http://safe-site-449.com,0,0.06063536667633267,0.005796095822022163,1382,1,0
http://phish-site-450.tk,3,0.5594532136464502,0.5203696578116375,16,1,1
http://safe-site-246.com,0,0.026093366344321547,0.17616547142933414,2761,1,0
http://phish-site-428.tk,8,0.5792386915274739,0.7173317131256982,13,1,1
http://phish-site-170.tk,7,0.5052109602645787,0.520564605068124,2,0,1
http://safe-site-306.com,0,0.044987134689962675,0.07935554837190029,6744,1,0
http://safe-site-448.com,0,0.07579935915889066,0.020424416726536988,6660,1,0
http://phish-site-472.tk,2,0.7760117443403027,0.8539767131482188,15,0,1
http://safe-site-347.com,0,0.04009485546963951,0.02683020441939046,6782,1,0
http://phish-site-456.tk,5,0.7071814879586743,0.9910495430676032,23,1,1
http://safe-site-305.com,0,0.09986168953977732,0.14593263718030672,4007,1,0
http://phish-site-55.tk,2,0.5616815278978112,0.579365803170262,9,1,1
http://safe-site-495.com,1,0.088723741059701,0.19426220390912946,6057,1,0
http://safe-site-369.com,0,0.08202863093201637,0.13382938816972564,1770,1,0
http://phish-site-124.tk,6,0.5101857960316964,0.5283683504011027,24,0,1
http://phish-site-8.tk,6,0.9279292604464815,0.5401600236135969,1,0,1
http://safe-site-166.com,0,0.003625557037090355,0.1273356321463468,6431,1,0
http://safe-site-173.com,0,0.026364487117939053,0.10731760005508695,5747,1,0
http://phish-site-152.tk,2,0.9190816872603533,0.75267730008771,7,0,1
http://safe-site-131.com,0,0.021735263094038684,0.16573774695211452,2097,1,0
http://safe-site-334.com,0,0.03863748706393828,0.06478032589649295,2923,1,0
http://phish-site-81.tk,5,0.9890251877699144,0.63805531215361,21,0,1
http://safe-site-155.com,0,0.09980226148488659,0.009072530019822911,5902,1,0
http://phish-site-286.tk,5,0.5756371094138999,0.9418703561343225,17,0,1
http://phish-site-321.tk,6,0.6051459136071506,0.9208969054480225,17,1,1
http://phish-site-58.tk,2,0.6382681049201074,0.7740969878351366,7,0,1
http://safe-site-234.com,0,0.0961141736681112,0.010679817449857422,1859,1,0
http://phish-site-118.tk,6,0.8190636550770796,0.4299207718953447,26,0,1
http://phish-site-334.tk,8,0.7796572384272263,0.6559495098511131,2,0,1
http://safe-site-70.com,0,0.08991221004658634,0.08058380314598129,4143,1,0
http://phish-site-14.tk,2,0.6229014952103864,0.7935646341327685,9,0,1
http://safe-site-193.com,0,0.003244710441806176,0.04661722896582874,4577,1,0
http://safe-site-165.com,0,0.017657390846083632,0.02371959103624124,3900,1,0
http://safe-site-294.com,0,0.0971658829393644,0.05687879495379329,2475,1,0
http://phish-site-318.tk,9,0.9701560529675679,0.5843116028281883,25,0,1
http://safe-site-172.com,0,0.09714011720643884,0.1446447667901881,1611,1,0
http://safe-site-214.com,0,0.06732217335892467,0.12784926218362355,5406,1,0
http://phish-site-258.tk,5,0.9040447838572646,0.6566685033590284,5,1,1
http://safe-site-427.com,0,0.026067807644580412,0.07665825803183501,5113,1,0
http://phish-site-487.tk,2,0.8209171844059557,0.9141284627713792,11,0,1
http://safe-site-232.com,0,0.09326589709538535,0.03037304011661306,1772,1,0
http://safe-site-117.com,0,0.05746689343618391,0.0912703344944069,4028,1,0
http://safe-site-286.com,0,0.05606935120995417,0.06484948683130679,5090,1,0
http://safe-site-111.com,0,0.045252610625308824,0.16774424788851044,2658,1,0
http://safe-site-77.com,0,0.029617697248742227,0.18510507819741936,3371,1,0
http://safe-site-196.com,0,0.023426370622704584,0.0794374411226777,3444,1,0
http://phish-site-167.tk,6,0.9984494758240858,0.6720450556199833,5,0,1
http://safe-site-328.com,1,0.05392221810714296,0.024377923037579352,3571,1,0
http://phish-site-32.tk,4,0.8951287143940528,0.4290017432790857,14,0,1
http://phish-site-136.tk,2,0.9763081301186834,0.9655661748488609,17,0,1
http://phish-site-158.tk,3,0.9327574231950357,0.6243272525060123,24,1,1
http://safe-site-8.com,0,0.037693796910062055,0.02365526018647597,5285,1,0
http://phish-site-27.tk,5,0.8167054580528789,0.6325285443475419,15,0,1
http://phish-site-453.tk,8,0.5591093591266821,0.9800837168188634,15,0,1
http://phish-site-416.tk,6,0.6240664063064871,0.625197088418179,21,1,1
http://safe-site-454.com,0,0.09799065744287384,0.004801844283686241,3629,1,0
http://phish-site-22.tk,4,0.679153378529121,0.6369876028910991,3,0,1
http://phish-site-346.tk,9,0.72814215503619,0.8976262959080988,13,0,1
http://phish-site-350.tk,9,0.8265625766137562,0.6253063188894683,28,0,1
http://safe-site-63.com,0,0.05521167918995421,0.12544512791186352,6097,1,0
http://phish-site-176.tk,8,0.6552737306031454,0.496359069775049,9,0,1
http://phish-site-459.tk,5,0.8114919003510302,0.45655152346691347,27,0,1
http://safe-site-57.com,0,0.03091029547744747,0.03549724132700902,2803,1,0
http://phish-site-367.tk,5,0.6559837247830682,0.41503727599541934,21,0,1
http://phish-site-146.tk,7,0.7216169240811401,0.7664276817841683,7,0,1
http://safe-site-102.com,0,0.0985396783375704,0.003944649066730111,4275,1,0
http://safe-site-409.com,0,0.07721768453933674,0.049193487302623476,4284,1,0
http://phish-site-418.tk,6,0.97444389917989,0.9535083054104124,26,0,1
http://phish-site-49.tk,6,0.8890745698134027,0.9036777528876139,1,0,1
http://safe-site-84.com,0,0.007186187054799076,0.018186501195068417,5276,1,0
http://safe-site-103.com,0,0.019471834138337543,0.1450236479646108,6135,1,0
http://phish-site-197.tk,4,0.7320439167192412,0.8244429392144624,10,0,1
http://safe-site-433.com,0,0.05219557227451543,0.026937949685846264,3766,1,0
http://phish-site-466.tk,5,0.5822360178401247,0.9009803625356717,9,0,1
http://phish-site-45.tk,7,0.7849455005454131,0.9929994815701483,3,1,1
http://phish-site-460.tk,2,0.930823470065633,0.6504645780011906,23,0,1
http://safe-site-356.com,0,0.035537577793385414,0.10193088931157782,4618,1,0
http://phish-site-421.tk,4,0.5642758848077272,0.9426638925533146,6,1,1
http://safe-site-128.com,0,0.056166577003263024,0.142185310726448,3257,1,0
http://safe-site-417.com,0,0.07370070433257696,0.14653228957133624,5079,1,0
http://phish-site-463.tk,4,0.9149538954165533,0.8127974219306013,4,1,1
http://safe-site-15.com,0,0.0758664995422555,0.12864567945828384,5269,1,0
http://safe-site-490.com,0,0.07627811730322076,0.04784186115932714,6379,1,0
http://phish-site-431.tk,9,0.9497104632557816,0.8375171202639384,1,1,1
http://phish-site-425.tk,6,0.6887842739463886,0.6367127128673185,16,1,1
http://phish-site-325.tk,9,0.5763550810072264,0.6915606629356235,21,0,1
http://phish-site-9.tk,7,0.9289550325875314,0.8641174417126678,6,0,1
http://phish-site-11.tk,7,0.6876089977191862,0.7625774011405644,9,1,1
http://safe-site-326.com,0,0.07275739629155908,0.17215821276648052,1878,1,0
http://phish-site-63.tk,5,0.5814605647464951,0.7757544089597821,1,0,1
http://safe-site-138.com,0,0.05842320964881276,0.01737956797762772,6764,1,0
http://safe-site-295.com,0,0.02394142834020592,0.06869864790570282,1060,1,0
http://safe-site-71.com,0,0.09745744901418685,0.01848590501957892,3982,1,0
http://safe-site-41.com,1,0.06053158269903382,0.06437868600263734,1557,1,0
http://phish-site-481.tk,7,0.7088818102398335,0.5597531631822126,16,0,1
http://phish-site-77.tk,5,0.9634684969628882,0.796909772683202,10,0,1
http://safe-site-365.com,1,0.0872053601308747,0.13405617209315612,2911,1,0
http://safe-site-72.com,0,0.019377428143722054,0.11890197512805992,2115,1,0
http://safe-site-475.com,0,0.05566778087024178,0.11828788450871025,1080,1,0
http://phish-site-387.tk,4,0.9230573566121225,0.45745122092067936,6,0,1
http://phish-site-397.tk,8,0.5802763987511512,0.6201034678099888,10,0,1
http://phish-site-329.tk,8,0.5521876833934465,0.6928889425211628,28,1,1
http://safe-site-143.com,0,0.059603900894982034,0.08882068198401308,3486,1,0
http://safe-site-38.com,0,0.08640535372188456,0.1463698333272553,5449,1,0
http://safe-site-407.com,0,0.03231799817853178,0.17194092597846822,4344,1,0
http://phish-site-240.tk,8,0.8866789784042817,0.8031096173358012,23,0,1
http://phish-site-358.tk,8,0.9929517307364943,0.6480787115114959,15,0,1
http://safe-site-9.com,0,0.003665631539012837,0.04917954876460802,6944,1,0
http://phish-site-376.tk,5,0.6477579340346895,0.45703208885278424,7,0,1
http://phish-site-291.tk,3,0.6228219889169906,0.6163181239311623,22,0,1
http://phish-site-236.tk,8,0.7164369568916056,0.8813795587649875,29,0,1
http://safe-site-431.com,0,0.09410082032535089,0.13467523219880012,5067,1,0
http://safe-site-99.com,0,0.09224747345077629,0.06937613996810865,3990,1,0
http://safe-site-460.com,0,0.031040875050264906,0.04642853969814689,5283,1,0
http://safe-site-378.com,0,0.08403142484722181,0.034408698738114696,1349,1,0
http://phish-site-120.tk,3,0.5598477367643007,0.7360786962888191,22,0,1
http://safe-site-391.com,0,0.0010777934110130505,0.05399393406091011,1124,1,0
http://safe-site-426.com,0,0.08188568475207923,0.09822455941435271,1053,1,0
http://phish-site-420.tk,5,0.788637721549933,0.6989738402941452,28,1,1
http://safe-site-439.com,0,0.08741756228241432,0.18239512084351095,3676,1,0
http://safe-site-95.com,0,0.09343613060957391,0.03831928916369354,1524,1,0
http://safe-site-250.com,0,0.08278173933715,0.020920898750372886,1380,1,0
http://safe-site-469.com,1,0.01935842168376576,0.17873412026976923,5574,1,0
http://safe-site-337.com,0,0.05621006468065152,0.1004819325038733,6409,1,0
http://safe-site-60.com,0,0.012932247071174664,0.0838464124214019,1770,1,0
http://phish-site-123.tk,4,0.5358207866178448,0.6897141448553683,18,1,1
http://phish-site-474.tk,5,0.6206037137530857,0.9768865733445808,2,0,1
http://safe-site-456.com,0,0.07193321459925334,0.13698102022267894,6290,1,0
http://phish-site-442.tk,8,0.6033852519206021,0.745370034803808,1,1,1
http://safe-site-162.com,0,0.035660230782536106,0.12469522539477236,6710,1,0
http://safe-site-216.com,0,0.04753930506770868,0.17425069385823563,1733,1,0
http://safe-site-157.com,1,0.04983243217014477,0.04713466334777577,2918,1,0
http://phish-site-149.tk,2,0.7474481540949003,0.548437292822614,10,0,1
http://phish-site-315.tk,5,0.910736343193412,0.6323027854716796,22,1,1
http://safe-site-145.com,0,0.06506342373886458,0.07053049069654105,2675,1,0
http://safe-site-375.com,0,0.0023500862413062154,0.01815632777677383,5296,1,0
http://safe-site-293.com,0,0.00034387294548181573,0.08835418349252139,5309,1,0
http://safe-site-16.com,0,0.09620977960056866,0.16872580680480626,1505,1,0
http://safe-site-447.com,0,0.016013107991107646,0.02730864349202629,3225,1,0
http://phish-site-391.tk,3,0.5659358297524728,0.8378254990019882,16,0,1
http://phish-site-214.tk,7,0.5946146805842971,0.5258346689817388,1,1,1
http://phish-site-92.tk,9,0.7304786858498614,0.9805337309745433,15,0,1
http://safe-site-308.com,0,0.0983254246775337,0.196533328212475,2689,1,0
http://phish-site-119.tk,7,0.8835287316326341,0.6875801999316455,6,0,1
http://phish-site-36.tk,8,0.8362906271745313,0.75768747586313,17,0,1
http://phish-site-62.tk,5,0.5526945920153242,0.5382650864302948,12,0,1
http://phish-site-342.tk,8,0.7614673486560769,0.9128571547514485,11,0,1
http://safe-site-144.com,0,0.09279680848825089,0.027207309056942776,3495,1,0
http://phish-site-319.tk,8,0.610575180200672,0.6213533742459544,11,0,1
http://phish-site-496.tk,7,0.7475041833469742,0.557791647139238,23,0,1
http://safe-site-210.com,0,0.024822822787770583,0.11728283506272481,2390,1,0
http://safe-site-461.com,0,0.041309001958548267,0.15577756865882242,1694,1,0
http://phish-site-436.tk,2,0.5470716391153736,0.6236620348058726,12,0,1
http://phish-site-66.tk,9,0.8810570444159456,0.7542145060222831,1,0,1
